man_hour,workcenter,proses,tipe_proses,kapasitas,produk,id_tipe_proses,id_proses,id_workcenter,id_kapasitas,id_produk,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,250,Dry Resin,51,121,10,20,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,250,Dry Resin,126,121,10,20,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,250,Dry Resin,127,77,10,20,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,250,Dry Resin,128,77,10,20,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,250,Dry Resin,15,122,13,20,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,300,Dry Resin,80,2,1,21,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,300,Dry Resin,81,2,1,21,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,300,Dry Resin,82,2,1,21,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,300,Dry Resin,83,2,1,21,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,300,Dry Resin,84,2,1,21,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,300,Dry Resin,85,2,1,21,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,300,Dry Resin,86,2,1,21,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,300,Dry Resin,87,2,1,21,5,,,,,,,,,,,,,,,,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,300,Dry Resin,80,1,1,21,5,,,,,,,,,,,,,,,,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,300,Dry Resin,81,1,1,21,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,300,Dry Resin,82,1,1,21,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,300,Dry Resin,83,1,1,21,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,300,Dry Resin,88,1,1,21,5,,,,,,,,,,,,,,,,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,300,Dry Resin,89,1,1,21,5,,,,,,,,,,,,,,,,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,300,Dry Resin,84,1,1,21,5,,,,,,,,,,,,,,,,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,300,Dry Resin,85,1,1,21,5,,,,,,,,,,,,,,,,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,300,Dry Resin,90,62,1,21,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,300,Dry Resin,91,62,1,21,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,300,Dry Resin,92,62,1,21,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,300,Dry Resin,93,63,1,21,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,300,Dry Resin,94,63,1,21,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,300,Dry Resin,95,63,1,21,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,300,Dry Resin,96,63,1,21,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,300,Dry Resin,97,64,9,21,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,300,Dry Resin,98,64,9,21,5,,,,,,,,,,,,,,,,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,300,Dry Resin,99,64,9,21,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,300,Dry Resin,100,65,9,21,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,300,Dry Resin,101,65,9,21,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,300,Dry Resin,102,66,9,21,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,300,Dry Resin,103,66,9,21,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,300,Dry Resin,104,67,9,21,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,300,Dry Resin,105,67,9,21,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,300,Dry Resin,106,68,9,21,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,300,Dry Resin,107,68,9,21,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,300,Dry Resin,108,68,9,21,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,300,Dry Resin,109,68,9,21,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,300,Dry Resin,184,120,9,21,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,300,Dry Resin,185,120,9,21,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,300,Dry Resin,186,120,9,21,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,300,Dry Resin,187,120,9,21,5,,,,,,,,,,,,,,,,,
6,MOULD & CASTING,TOUCH UP,HV,300,Dry Resin,110,69,9,21,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,300,Dry Resin,111,69,9,21,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,300,Dry Resin,112,70,10,21,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,300,Dry Resin,113,70,10,21,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,300,Dry Resin,114,71,10,21,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,300,Dry Resin,115,70,10,21,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,300,Dry Resin,116,72,10,21,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,300,Dry Resin,117,72,10,21,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,300,Dry Resin,116,73,10,21,5,,,,,,,,,,,,,,,,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,300,Dry Resin,117,73,10,21,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),300,Dry Resin,118,74,10,21,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),300,Dry Resin,119,74,10,21,5,,,,,,,,,,,,,,,,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),300,Dry Resin,120,74,10,21,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),300,Dry Resin,121,74,10,21,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,300,Dry Resin,122,75,10,21,5,,,,,,,,,,,,,,,,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,300,Dry Resin,123,75,10,21,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,300,Dry Resin,124,75,10,21,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,300,Dry Resin,125,75,10,21,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,300,Dry Resin,56,121,10,21,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,300,Dry Resin,51,121,10,21,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,300,Dry Resin,126,121,10,21,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,300,Dry Resin,127,77,10,21,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,300,Dry Resin,128,77,10,21,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,300,Dry Resin,15,122,13,21,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,315,Dry Resin,80,2,1,22,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,315,Dry Resin,81,2,1,22,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,315,Dry Resin,82,2,1,22,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,315,Dry Resin,83,2,1,22,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,315,Dry Resin,84,2,1,22,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,315,Dry Resin,85,2,1,22,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,315,Dry Resin,86,2,1,22,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,315,Dry Resin,87,2,1,22,5,,,,,,,,,,,,,,,,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,315,Dry Resin,80,1,1,22,5,,,,,,,,,,,,,,,,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,315,Dry Resin,81,1,1,22,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,315,Dry Resin,82,1,1,22,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,315,Dry Resin,83,1,1,22,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,315,Dry Resin,88,1,1,22,5,,,,,,,,,,,,,,,,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,315,Dry Resin,89,1,1,22,5,,,,,,,,,,,,,,,,,
12,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,315,Dry Resin,84,1,1,22,5,,,,,,,,,,,,,,,,,
12.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,315,Dry Resin,85,1,1,22,5,,,,,,,,,,,,,,,,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,315,Dry Resin,90,62,1,22,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,315,Dry Resin,91,62,1,22,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,315,Dry Resin,92,62,1,22,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,315,Dry Resin,93,63,1,22,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,315,Dry Resin,94,63,1,22,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,315,Dry Resin,95,63,1,22,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,315,Dry Resin,96,63,1,22,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,315,Dry Resin,97,64,9,22,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,315,Dry Resin,98,64,9,22,5,,,,,,,,,,,,,,,,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,315,Dry Resin,99,64,9,22,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,315,Dry Resin,100,65,9,22,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,315,Dry Resin,101,65,9,22,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,315,Dry Resin,102,66,9,22,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,315,Dry Resin,103,66,9,22,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,315,Dry Resin,104,67,9,22,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,315,Dry Resin,105,67,9,22,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,315,Dry Resin,106,68,9,22,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,315,Dry Resin,107,68,9,22,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,315,Dry Resin,108,68,9,22,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,315,Dry Resin,109,68,9,22,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,315,Dry Resin,184,120,9,22,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,315,Dry Resin,185,120,9,22,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,315,Dry Resin,186,120,9,22,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,315,Dry Resin,187,120,9,22,5,,,,,,,,,,,,,,,,,
6,MOULD & CASTING,TOUCH UP,HV,315,Dry Resin,110,69,9,22,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,315,Dry Resin,111,69,9,22,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,315,Dry Resin,112,70,10,22,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,315,Dry Resin,113,70,10,22,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,315,Dry Resin,114,71,10,22,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,315,Dry Resin,115,70,10,22,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,315,Dry Resin,116,72,10,22,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,315,Dry Resin,117,72,10,22,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,315,Dry Resin,116,73,10,22,5,,,,,,,,,,,,,,,,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,315,Dry Resin,117,73,10,22,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),315,Dry Resin,118,74,10,22,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),315,Dry Resin,119,74,10,22,5,,,,,,,,,,,,,,,,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),315,Dry Resin,120,74,10,22,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),315,Dry Resin,121,74,10,22,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,315,Dry Resin,122,75,10,22,5,,,,,,,,,,,,,,,,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,315,Dry Resin,123,75,10,22,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,315,Dry Resin,124,75,10,22,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,315,Dry Resin,125,75,10,22,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,315,Dry Resin,56,121,10,22,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,315,Dry Resin,51,121,10,22,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,315,Dry Resin,126,121,10,22,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,315,Dry Resin,127,77,10,22,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,315,Dry Resin,128,77,10,22,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,315,Dry Resin,15,122,13,22,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,330,Dry Resin,80,2,1,23,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,330,Dry Resin,81,2,1,23,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,330,Dry Resin,82,2,1,23,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,330,Dry Resin,83,2,1,23,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,330,Dry Resin,84,2,1,23,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,330,Dry Resin,85,2,1,23,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,330,Dry Resin,86,2,1,23,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,330,Dry Resin,87,2,1,23,5,,,,,,,,,,,,,,,,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,330,Dry Resin,80,1,1,23,5,,,,,,,,,,,,,,,,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,330,Dry Resin,81,1,1,23,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,330,Dry Resin,82,1,1,23,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,330,Dry Resin,83,1,1,23,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,330,Dry Resin,88,1,1,23,5,,,,,,,,,,,,,,,,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,330,Dry Resin,89,1,1,23,5,,,,,,,,,,,,,,,,,
12,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,330,Dry Resin,84,1,1,23,5,,,,,,,,,,,,,,,,,
12.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,330,Dry Resin,85,1,1,23,5,,,,,,,,,,,,,,,,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,330,Dry Resin,90,62,1,23,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,330,Dry Resin,91,62,1,23,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,330,Dry Resin,92,62,1,23,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,330,Dry Resin,93,63,1,23,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,330,Dry Resin,94,63,1,23,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,330,Dry Resin,95,63,1,23,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,330,Dry Resin,96,63,1,23,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,330,Dry Resin,97,64,9,23,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,330,Dry Resin,98,64,9,23,5,,,,,,,,,,,,,,,,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,330,Dry Resin,99,64,9,23,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,330,Dry Resin,100,65,9,23,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,330,Dry Resin,101,65,9,23,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,330,Dry Resin,102,66,9,23,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,330,Dry Resin,103,66,9,23,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,330,Dry Resin,104,67,9,23,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,330,Dry Resin,105,67,9,23,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,330,Dry Resin,106,68,9,23,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,330,Dry Resin,107,68,9,23,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,330,Dry Resin,108,68,9,23,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,330,Dry Resin,109,68,9,23,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,330,Dry Resin,184,120,9,23,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,330,Dry Resin,185,120,9,23,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,330,Dry Resin,186,120,9,23,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,330,Dry Resin,187,120,9,23,5,,,,,,,,,,,,,,,,,
6,MOULD & CASTING,TOUCH UP,HV,330,Dry Resin,110,69,9,23,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,330,Dry Resin,111,69,9,23,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,330,Dry Resin,112,70,10,23,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,330,Dry Resin,113,70,10,23,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,330,Dry Resin,114,71,10,23,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,330,Dry Resin,115,70,10,23,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,330,Dry Resin,116,72,10,23,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,330,Dry Resin,117,72,10,23,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,330,Dry Resin,116,73,10,23,5,,,,,,,,,,,,,,,,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,330,Dry Resin,117,73,10,23,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),330,Dry Resin,118,74,10,23,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),330,Dry Resin,119,74,10,23,5,,,,,,,,,,,,,,,,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),330,Dry Resin,120,74,10,23,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),330,Dry Resin,121,74,10,23,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,330,Dry Resin,122,75,10,23,5,,,,,,,,,,,,,,,,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,330,Dry Resin,123,75,10,23,5,,,,,,,,,,,,,,,,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,330,Dry Resin,124,75,10,23,5,,,,,,,,,,,,,,,,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,330,Dry Resin,125,75,10,23,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,330,Dry Resin,56,121,10,23,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,330,Dry Resin,51,121,10,23,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,330,Dry Resin,126,121,10,23,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,330,Dry Resin,127,77,10,23,5,,,,,,,,,,,,,,,,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,330,Dry Resin,128,77,10,23,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,330,Dry Resin,15,122,13,23,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,375,Dry Resin,80,2,1,24,5,,,,,,,,,,,,,,,,,
